Tweet_count,Username,Text,Created At,Retweets,Likes,is_quote_status,quote_count,reply_count,view_count,hashtags,following_count,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,Sentimiento_Predicho,predicted_keyword 
7949,Anthony,iphone 16 a17 pro or a18 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery 8gb ram expected price of 799 https:tcog8trkwyosa,2024-06-30 21:09:43+00:00,178,3014,False,74,260,309847.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7950,Anthony,iphone 16 a18 bionic 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery with 20w charging 8gb ram 128256512gb storage expected price of 799 https:tco7cabkgj9db,2024-09-04 05:48:08+00:00,26,319,False,7,33,23263.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7951,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
7952,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3160,32537,False,711,1063,24573119.0,[],1100,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
7953,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1084,10751,False,322,461,1229136.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
7954,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74999.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
7955,Apple Hub,the new iphone 16 and iphone 16 plus start at 799 and 899 with 128gb base storage https:tcob5q4k6zm5y,2024-09-09 18:12:10+00:00,451,3822,False,102,123,353153.0,[],152,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
7956,Apple Hub,the iphone 16 is expected to feature a 60hz display does this matter to you https:tcorbzp11qicm,2024-01-20 23:08:06+00:00,369,8678,False,193,850,1254917.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
7957,Mario Nawfal,apple announces iphone 16 sizes: 61 and 67 plus new colors: ultra marine teal and pink powered by apple a18 chip boasting a 30 speed increase over iphone 15 new action button added introducing a camera control button source: apple https:tcoy2wgfshtaz,2024-09-09 19:21:30+00:00,70,672,False,13,138,259764.0,[],45773,False,False,False,False,True,False,False,False,False,False,False,Negative,iphone
7958,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8835,False,101,762,718273.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
7959,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,148,411,False,3,31,27068.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7960,Anthony,apple will apparently cut iphone 16 production due to lower than expected demand https:tcousn6gz73za,2024-10-01 17:40:14+00:00,63,2269,False,36,78,169228.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Positive,iphone
7961,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,695,2304,False,62,1389,139826.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
7962,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16459,206635,False,5885,3385,73704468.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
7963,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20500,False,650,1391,2817290.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
7964,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7154,False,False,False,False,False,False,False,False,False,False,False,Positive,
7965,kamran Hassan,apple just launched iphone 16 it is the apples biggest upgrade here are 15 features you cant miss: https:tcodyflkboro0,2024-09-10 06:59:36+00:00,3732,28181,False,400,451,6996112.0,[],993,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
7966,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897438.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
7967,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
7968,Anthony,iphone 16 a17 pro or a18 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery 8gb ram expected price of 799 https:tcog8trkwyosa,2024-06-30 21:09:43+00:00,178,3014,False,74,260,309847.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7969,Anthony,iphone 16 a18 bionic 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery with 20w charging 8gb ram 128256512gb storage expected price of 799 https:tco7cabkgj9db,2024-09-04 05:48:08+00:00,26,319,False,7,33,23263.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7970,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
7971,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3159,32536,False,711,1063,24573119.0,[],1100,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
7972,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1084,10751,False,322,461,1229136.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
7973,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74999.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
7974,Apple Hub,the new iphone 16 and iphone 16 plus start at 799 and 899 with 128gb base storage https:tcob5q4k6zm5y,2024-09-09 18:12:10+00:00,451,3822,False,102,123,353153.0,[],152,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
7975,Apple Hub,the iphone 16 is expected to feature a 60hz display does this matter to you https:tcorbzp11qicm,2024-01-20 23:08:06+00:00,369,8678,False,193,850,1254917.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
7976,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8835,False,101,762,718273.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
7977,Mario Nawfal,apple announces iphone 16 sizes: 61 and 67 plus new colors: ultra marine teal and pink powered by apple a18 chip boasting a 30 speed increase over iphone 15 new action button added introducing a camera control button source: apple https:tcoy2wgfshtaz,2024-09-09 19:21:30+00:00,70,672,False,13,138,259764.0,[],45773,False,False,False,False,True,False,False,False,False,False,False,Negative,iphone
7978,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,148,411,False,3,31,27068.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7979,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,695,2304,False,62,1389,139826.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
7980,Anthony,apple will apparently cut iphone 16 production due to lower than expected demand https:tcousn6gz73za,2024-10-01 17:40:14+00:00,63,2269,False,36,78,169228.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Positive,iphone
7981,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,694,2304,False,62,1389,139826.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
7982,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16461,206637,False,5885,3385,73704469.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
7983,Indian Gems,price of iphone 16 pro max india 149999 japan 108550 thats a price difference of over 41449 you can get a free japan trip including returns tickets visa hotel instead of buying in india tax terrorism by nirmala sitharaman https:tcomda5tk0lbo,2025-01-31 17:01:20+00:00,278,1123,False,5,53,17502.0,[],396,False,False,False,False,True,False,False,False,False,False,False,Neutral,price
7984,Anthony,iphone 16 a18 bionic 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery with 20w charging 8gb ram 128256512gb storage expected price of 799 https:tco7cabkgj9db,2024-09-04 05:48:08+00:00,26,319,False,7,33,23263.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7985,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897438.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
7986,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7155,False,False,False,False,False,False,False,False,False,False,False,Positive,
7987,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20501,False,650,1391,2817290.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
7988,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
7989,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1084,10750,False,322,461,1229135.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
7990,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30164.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7991,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3158,32536,False,711,1063,24573119.0,[],1100,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
7992,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
7993,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74998.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
7994,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,178,False,3,97,186978.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
7995,Dom Lucre | Breaker of Narratives,breaking: apple has announced the iphone 16 sizes: 61 and 67 plus new ultra marine teal and pink colors apple a18 chip apple intelligence focused claim 30 faster than iphone 15 action button now on iphone 16 new camera control button https:tcorzlzcwi0og,2024-09-09 18:15:44+00:00,87,645,False,12,230,245972.0,[],2410,False,False,False,False,False,False,False,False,False,False,False,Positive,iphone
7996,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8835,False,101,762,718272.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
7997,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,95,201,False,0,77,5641.0,[],7054,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
7998,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,148,411,False,3,31,27068.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
7999,Apple Hub,iphone 1616 plus rumors so far same 61 and 67 sizes 60hz display action button new capture button a18 chip 8gb ram vertical camera layout wifi 6e exclusive ondevice ai features would you buy one https:tcocxfronta0k,2024-02-09 16:31:06+00:00,365,5113,False,135,358,542276.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Neutral,iphone
8000,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16461,206638,False,5885,3385,73704469.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
8001,Anthony,iphone 16 a18 bionic 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery with 20w charging 8gb ram 128256512gb storage expected price of 799 https:tco7cabkgj9db,2024-09-04 05:48:08+00:00,26,319,False,7,33,23263.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
8002,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897438.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
8003,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7155,False,False,False,False,False,False,False,False,False,False,False,Positive,
8004,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20501,False,650,1391,2817290.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
8005,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
8006,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1084,10750,False,322,461,1229135.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
8007,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30164.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
8008,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3158,32536,False,711,1063,24573119.0,[],1100,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
8009,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
8010,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74998.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
8011,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,178,False,3,97,186978.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
8012,Dom Lucre | Breaker of Narratives,breaking: apple has announced the iphone 16 sizes: 61 and 67 plus new ultra marine teal and pink colors apple a18 chip apple intelligence focused claim 30 faster than iphone 15 action button now on iphone 16 new camera control button https:tcorzlzcwi0og,2024-09-09 18:15:44+00:00,87,645,False,12,230,245972.0,[],2410,False,False,False,False,False,False,False,False,False,False,False,Positive,iphone
8013,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8835,False,101,762,718272.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
8014,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,95,201,False,0,77,5641.0,[],7054,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
8015,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,148,411,False,3,31,27068.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
8016,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,694,2304,False,62,1389,139826.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
8017,Apple Hub,iphone 1616 plus rumors so far same 61 and 67 sizes 60hz display action button new capture button a18 chip 8gb ram vertical camera layout wifi 6e exclusive ondevice ai features would you buy one https:tcocxfronta0k,2024-02-09 16:31:06+00:00,365,5113,False,135,358,542276.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Neutral,iphone
8018,Apple Hub,the new iphone 16 and iphone 16 plus start at 799 and 899 with 128gb base storage https:tcob5q4k6zm5y,2024-09-09 18:12:10+00:00,451,3822,False,102,123,353152.0,[],152,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
8019,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16461,206639,False,5885,3385,73704469.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
8020,Anthony,iphone 16 a18 bionic 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery with 20w charging 8gb ram 128256512gb storage expected price of 799 https:tco7cabkgj9db,2024-09-04 05:48:08+00:00,26,319,False,7,33,23263.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
8021,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897438.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
8022,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7155,False,False,False,False,False,False,False,False,False,False,False,Positive,
8023,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20501,False,650,1391,2817290.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
8024,Counterpoint Research,apple q4 2024 earnings record revenue but shifting market dynamics services grew 14 yoy hitting a record high while product revenues rose 2 iphone sales declined 1 yoy but a higher pro mix pushed asps to an alltime high mac 16 yoy and ipad 15 yoy https:tconsy4ovkjlu,2025-01-31 13:30:51+00:00,4,5,False,0,0,1005.0,"['Services', 'iPhone', 'Mac', 'iPad', 'Wearables', 'Apple', 'AI', 'premium', 'strategy', 'AppleIntelligence', 'smartphones', 'Earnings', 'technology', 'research', 'insights', 'Apple']",48,False,False,False,False,True,False,False,False,False,False,False,Positive,earnings
8025,iJustine,here it is the new iphone 16 and weve got a really nice pink color its got a new action and camera control button to slide your finger to control features appleevent https:tcoh6u26k7tzl,2024-09-09 17:45:39+00:00,1084,10750,False,322,461,1229135.0,['AppleEvent'],3086,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
8026,Elvyn Wilzy,new product apple 16 iphone 16 iphone 16 pro iphone 16 pro max https:tco6ogf1rnqdl,2024-09-13 06:08:16+00:00,11,261,False,0,0,30164.0,[],462,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
8027,Alamin,the iphone 16 is launching soon it will be apples biggest upgrade here are 7 features you cant believe https:tcowuzdifmtcs,2024-08-18 16:02:37+00:00,3158,32536,False,711,1063,24573119.0,[],1100,False,True,False,False,True,False,False,False,False,False,False,Positive,iphone
8028,Benzinga,apples latest earnings report is making waves heres what analysts are saying: betterthanexpected results: despite concerns over iphone and china analysts are optimistic about apples future key highlights: strong growth in services ai potential and iphone 16 https:tcoyirm7tdewy,2025-01-31 22:14:00+00:00,2,8,False,0,1,6545.0,[],2825,False,True,False,False,True,False,True,False,False,False,False,Positive,analysts
8029,𝑴𝒂𝒌𝒂𝒗𝒆𝒍𝒊 ,used iphone 16 available 128gb2400000 battery100 exchange allowed https:tco1qdqm66xk1,2024-09-12 05:53:47+00:00,92,685,False,41,192,74998.0,[],851,False,False,False,False,False,False,False,False,False,False,False,Negative,1
8030,𝗩 𝗠 𝗧 ッ,no iphone lover will pass without like this post iphone16 camera control apple intelligence a18 chipset 61 amp 67 for plus model customisable action button https:tcombjeqwuwrn,2024-09-10 02:21:48+00:00,13,178,False,3,97,186978.0,['iPhone16'],1922,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
8031,Dom Lucre | Breaker of Narratives,breaking: apple has announced the iphone 16 sizes: 61 and 67 plus new ultra marine teal and pink colors apple a18 chip apple intelligence focused claim 30 faster than iphone 15 action button now on iphone 16 new camera control button https:tcorzlzcwi0og,2024-09-09 18:15:44+00:00,87,645,False,12,230,245972.0,[],2410,False,False,False,False,False,False,False,False,False,False,False,Positive,iphone
8032,Apple Hub,the iphone 16 and iphone 16 plus still feature a 60hz display does this matter to you https:tcogqqy5hrtti,2024-10-05 07:33:42+00:00,352,8835,False,101,762,718272.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Positive,60
8033,شیخ,apple is planning to introduced iphone 16 in september 2024 with improved featuresthe rumors features are :larger 63 and 69 sizes for pro new capture button action button for all iphone 16 models faster aseries chip vertical camera buttons for standard models https:tcogrmexrnqvo,2024-04-08 10:47:39+00:00,95,201,False,0,77,5641.0,[],7054,False,True,False,False,False,False,False,False,False,False,False,Negative,iphone
8034,Mukul Sharma,iphone 16 has a 48mp main camera appleevent iphone16 https:tconfe4pkobux,2024-09-09 18:00:59+00:00,148,412,False,3,31,27068.0,"['AppleEvent', 'iPhone16']",331,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
8035,Mukul Sharma,if you were to buy one which one would you get for yourself a galaxy s25 ultra b vivo x200 pro c oppo find x8 pro d iphone 16 pro max https:tcobjhstagzcx,2025-01-31 14:30:00+00:00,694,2305,False,62,1389,139826.0,[],331,False,True,False,False,False,False,False,False,False,False,False,Positive,iphone
8036,Apple Hub,iphone 1616 plus rumors so far same 61 and 67 sizes 60hz display action button new capture button a18 chip 8gb ram vertical camera layout wifi 6e exclusive ondevice ai features would you buy one https:tcocxfronta0k,2024-02-09 16:31:06+00:00,365,5113,False,135,358,542276.0,[],152,False,True,False,False,False,False,False,False,False,False,False,Neutral,iphone
8037,Apple Hub,the new iphone 16 and iphone 16 plus start at 799 and 899 with 128gb base storage https:tcob5q4k6zm5y,2024-09-09 18:12:10+00:00,451,3822,False,102,123,353152.0,[],152,False,False,False,False,True,False,False,False,False,False,False,Positive,iphone
8038,Madni Aghadi,the iphone 16 is coming soon it will be apples biggest release with ios 18 10 features you cant miss: https:tcoxompwfrwok,2024-08-22 14:29:36+00:00,16461,206639,False,5885,3385,73704469.0,[],236,False,True,False,False,True,False,False,False,False,False,False,Positive,
8039,Anthony,iphone 16 a18 bionic 61 inch 60hz oled display 48mp main amp 12mp ultrawide action button 3561mah battery with 20w charging 8gb ram 128256512gb storage expected price of 799 https:tco7cabkgj9db,2024-09-04 05:48:08+00:00,26,319,False,7,33,23263.0,[],121,False,False,False,False,False,False,False,False,False,False,False,Negative,iphone
8040,highsnobiety,apple debuts new iphone 16 with a dedicated camera button appleevent https:tcoueuvkaaijp,2024-09-09 17:48:48+00:00,220,1700,False,98,64,897438.0,['AppleEvent'],519,False,True,False,False,True,False,False,False,False,False,False,Negative,apple
8041,SHIB POSSESSOR,500 xrp or new iphone 16 pro https:tcogucjuw8gap,2025-01-31 19:58:45+00:00,0,8,False,0,5,833.0,[],7155,False,False,False,False,False,False,False,False,False,False,False,Positive,
8042,Dexerto,iphone 16 owners are having trouble using the device on a flat surface due to the large camera bump https:tco5kwizmadvp,2024-09-18 20:00:00+00:00,349,20501,False,650,1391,2817290.0,[],891,False,False,False,True,False,False,False,False,False,False,False,Neutral,iphone
